timestamp	type	text
1751897079963	debug	2025-07-07 16:04:39.963599 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079964	debug	2025-07-07 16:04:39.963800 ThemeManager: Theme not yet applied. -  
1751897079968	debug	2025-07-07 16:04:39.968099 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079968	debug	2025-07-07 16:04:39.968099 ThemeManager: Theme not yet applied. -  
1751897079972	debug	2025-07-07 16:04:39.972800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079972	debug	2025-07-07 16:04:39.972800 ThemeManager: Theme not yet applied. -  
1751897079977	debug	2025-07-07 16:04:39.977399 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079977	debug	2025-07-07 16:04:39.977500 ThemeManager: Theme not yet applied. -  
1751897079982	debug	2025-07-07 16:04:39.982000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079982	debug	2025-07-07 16:04:39.982199 ThemeManager: Theme not yet applied. -  
1751897079987	debug	2025-07-07 16:04:39.986800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079987	debug	2025-07-07 16:04:39.986800 ThemeManager: Theme not yet applied. -  
1751897079991	debug	2025-07-07 16:04:39.991500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079991	debug	2025-07-07 16:04:39.991500 ThemeManager: Theme not yet applied. -  
1751897079996	debug	2025-07-07 16:04:39.996099 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897079996	debug	2025-07-07 16:04:39.996099 ThemeManager: Theme not yet applied. -  
