timestamp	type	text
1751897341992	info	2025-07-07 16:09:01.991900 Including http://localhost:4004/uimodule/resources/sap/fe/placeholder/themes/sap_horizon/library.css?version=1.136.1 -  sap.ui.core.theming.ThemeManager.includeLibraryTheme() -  
1751897341992	debug	2025-07-07 16:09:01.992100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897341992	debug	2025-07-07 16:09:01.992100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897341993	debug	2025-07-07 16:09:01.992199 ThemeManager: Theme not yet applied. -  
1751897341994	debug	2025-07-07 16:09:01.994300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897341994	debug	2025-07-07 16:09:01.994500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897341994	debug	2025-07-07 16:09:01.994500 ThemeManager: Theme not yet applied. -  
1751897341996	debug	2025-07-07 16:09:01.996800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897341996	debug	2025-07-07 16:09:01.996900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897341997	debug	2025-07-07 16:09:01.996900 ThemeManager: Theme not yet applied. -  
1751897341999	debug	2025-07-07 16:09:01.999600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
